,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 1.9 V
69,60.0,10.0,20.0,100.0,0.0,0.0,0.667,100.0,0.428571429,1.5,1.0,88.0,1100.0,1.70993
568,110.0,34.15885438,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,1.61786
259,80.0,7.0,4.0,0.0,75.66401816,24.33598184,0.265524335,40.0,0.380275882,2.269920545,0.6,125.0,1100.0,1.545
168,80.0,4.0,11.24049197,25.6587473,0.0,32.341,0.5,30.0,0.5,0.256587473,1.0,125.0,1100.0,0.44741
247,80.0,500.0,29.16,85.52915767,0.0,14.47084233,1.164343559,100.0,5.153302107,2.03,1.05,79.5,869.5652174,0.78516
567,90.0,37.15090098,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,1.33809
249,80.0,3.0,1.0,85.73,0.0,14.27,0.180901252,40.0,0.395001104,0.8573,0.2,50.0,1100.0,3.30962
70,75.0,10.0,20.0,100.0,0.0,0.0,0.667,100.0,0.428571429,1.5,1.0,88.0,1100.0,2.01975
372,50.0,300.0,25.0,85.52915767,0.0,14.47084233,0.15,100.0,0.15,2.56587473,0.2,175.0,1100.0,1.39484
569,120.0,40.9654027,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,1.97017
515,80.0,18.97781722,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.321849894,0.940820734,0.309063001,50.0,1100.0,3.07986
559,80.0,5.0,5.0,75.0,0.0,17.61955664,0.25,45.8,0.25,1.75,0.2,50.0,1100.0,5.80977
435,60.0,95.0,63.5,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.829632829,0.6,175.0,1100.0,0.86444
90,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.203403821,60.94810444,0.153760734,2.25,0.8,175.0,1100.0,1.78225
445,70.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,3.57196
110,60.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.1,90.0,980.0,2.83387
431,60.0,45.0,22.7,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,1.26289
505,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,3.0,125.0,1100.0,1.5129
138,60.0,33.90006521,25.0,85.52915767,0.0,14.47084233,0.283335103,100.0,0.431226105,0.855291577,0.3,125.0,1100.0,1.61025
358,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,1.462548596,0.15,125.0,1100.0,1.89005
388,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,1.26041
193,90.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,4.64652
318,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.801
137,70.0,149.5460768,25.0,85.52915767,0.0,14.47084233,1.639597676,100.0,2.206784502,0.855291577,0.3,254.0,1100.0,1.22455
537,60.0,270.0,48.46351845,85.52915767,0.0,14.47084233,2.150691132,59.34613525,1.812971149,0.256587473,0.5,175.0,1100.0,0.86611
328,80.0,0.5,4.0,74.37742114,16.76812396,8.854454898,0.3,40.0,0.3,2.734366353,1.2,125.0,1100.0,2.411
52,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,2.56587473,0.5,50.0,1100.0,4.14377
88,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.392512756,58.91114485,0.280061335,2.25,0.8,175.0,1100.0,2.04693
527,50.0,12.79225342,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,2.41672
189,40.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,2.51069
34,60.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.414122343
449,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,2.38519
301,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,125.0,1100.0,1.937
434,60.0,45.0,22.7,85.52915767,0.0,14.47084233,0.15,40.0,0.2,2.993520518,0.6,175.0,1100.0,0.36357
221,40.0,60.0,25.0,0.0,60.3,23.9,0.649367093,30.0,0.360181846,3.0,0.7,125.0,1100.0,0.44909
201,25.0,300.0,5.0,85.52915767,0.0,14.47084233,0.522031656,40.0,5.254507803,2.56587473,0.4,125.0,1100.0,0.00747
94,80.0,9.1,5.0,85.52915767,0.0,14.47084233,0.052631579,46.7,0.428571429,1.000691145,0.1,25.0,1100.0,4.09669
187,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.3,0.1,50.0,980.0,4.65991
446,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,4.00087
132,80.0,3.0,1.0,38.48805,0.0,17.7521,0.111111111,40.0,0.333,0.288660375,0.2,50.0,1100.780395,7.43521293
1,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.22,60.0,1.0,1.282937365,0.3,125.0,1100.0,1.78058
93,80.0,9.1,5.0,85.52915767,0.0,14.47084233,0.052631579,46.7,0.428571429,1.000691145,0.1,25.0,1100.0,4.09669
521,60.0,5.88203717,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,1.12581
406,25.0,0.176042236,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,1.95415
113,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.0,20.0,0.428571429,0.38,0.2,50.0,1100.0,4.44662
242,90.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,125.0,1100.0,3.54579
327,80.0,0.5,4.0,85.52915767,0.0,14.47084233,0.3,40.0,0.3,1.710583153,0.24,125.0,1100.0,2.324
364,30.0,60.0,25.0,0.0,75.66401816,24.33598184,1.14838301,0.0,0.853256179,2.269920545,0.7,125.0,1100.0,0.60775
241,90.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,3.86121
203,80.0,5.0,5.0,75.0,0.0,16.70138496,0.131221719,46.7,0.6,2.0,0.35,50.0,1100.0,5.68462
218,80.0,60.0,25.0,0.0,37.7,23.7,0.556458005,30.0,0.440651046,3.0,0.7,125.0,1100.0,0.4867
268,70.0,60.0,25.0,0.0,83.55,16.45,1.209403102,0.0,0.949670782,2.5065,0.7,125.0,1100.0,0.631
414,40.0,0.836984731,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,2.53745
21,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.41541
237,50.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,2.59714
62,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,3.0,1.0,88.0,1100.0,0.77297442
26,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,50.0,825.0,6.4557
77,56.0,2.0,25.0,85.52915767,0.0,14.47084233,0.41609371,61.73340883,0.303549883,2.138228942,0.8,175.0,1100.0,1.44205
139,80.0,37.15180574,25.0,85.52915767,0.0,14.47084233,0.245108279,100.0,0.304832613,0.855291577,0.3,125.0,1100.0,2.01473
229,80.0,3.0,1.0,38.48805,0.0,17.7521,0.146996111,40.0,0.317235791,0.288660375,0.2,50.0,1100.0,7.00546
479,80.0,40.0,3.645,34.28571429,0.0,15.33368323,0.394818831,40.0,0.253866368,0.342857143,0.5,175.0,1100.0,0.80399
518,30.0,7.231529218,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.73407
387,90.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,1.11336
305,70.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,2.989
573,80.0,133.8868696,50.0,74.57142857,0.0,17.63723082,0.52331276,56.65162919,1.630061366,1.491428571,0.4,125.0,1100.0,1.99967
23,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,5.17595
171,90.0,19.87949333,6.397091281,100.0,0.0,0.0,0.612525952,0.0,0.883526064,2.4,0.0,113.5778551,1100.0,2.05767
262,80.0,7.0,4.0,0.0,39.10927536,22.95889891,0.299340305,40.0,0.472441305,1.173278261,0.6,125.0,1100.0,1.561
436,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.566669369,0.02736933,0.4,50.0,1100.0,0.40837
343,25.0,22.36134449,5.0,76.72992366,2.378541997,15.30031216,1.425,46.1,0.37,1.977711641,0.4,125.0,1100.0,0.24452
336,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.169105913,100.0,0.133238398,2.734366353,3.0,125.0,1100.0,4.268
42,50.0,100.0,5.29,100.0,0.0,0.0,4.545454545,100.0,3.0,0.55,0.5,175.0,1100.0,1.03004025
106,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.5,90.0,980.0,3.8445
212,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.216438027,30.0,0.508048208,1.27,0.1,90.0,1000.0,3.39548
51,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,1.710583153,0.5,50.0,1100.0,3.69375
532,60.0,270.0,46.29038746,85.52915767,0.0,14.47084233,2.25415716,61.69268321,2.060287811,0.256587473,0.5,175.0,1100.0,1.10127
299,90.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,2.281
142,80.0,14.93631308,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,1.76007
402,80.0,2.0,5.14045926,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1092.791857,1.68616
38,40.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,1.105183113
475,80.0,40.0,3.645,34.61,48.47,16.92,0.409308137,40.0,0.430455139,2.077,0.5,175.0,1100.0,2.2324
82,80.0,40.0,5.0,85.52915767,0.0,14.47084233,0.67,40.0,0.67,0.2,0.5,125.0,1100.0,1.80294
480,80.0,40.0,3.645,34.28571429,0.0,16.02060897,0.318160019,40.0,0.236312215,0.342857143,0.5,175.0,1100.0,0.72521
116,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.25,20.0,0.428571429,0.38,0.2,50.0,1100.0,4.11311
560,25.0,18.18052287,5.0,85.52915767,0.0,14.47084233,0.111111111,46.1,0.369863014,2.138228942,0.4,125.0,1100.0,0.38834
397,80.0,1.0,4.62,100.0,0.0,0.0,0.09375,66.67,0.410094259,0.16,0.6,125.0,1100.0,1.84737
257,22.0,0.166666667,5.0,74.37742114,16.76812396,8.854454898,0.25,0.0,0.25,2.734366353,0.0,125.0,1100.0,0.096
359,80.0,250.0,86.0,50.0,0.0,0.0,0.0,50.0,0.0,0.15,0.15,175.0,1100.0,1.68358
261,80.0,7.0,4.0,0.0,30.35461078,22.62905869,0.279346868,40.0,0.400496475,0.910638323,0.6,125.0,1100.0,1.587
148,80.0,179.253238,67.42374679,93.6,0.0,0.0,1.335046695,100.0,3.166666667,0.1,0.680885379,131.7718913,1100.0,2.65512
128,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1100.0,4.17495222
86,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.293560947,59.00710904,0.236309593,2.25,0.8,175.0,1100.0,2.27593
145,80.0,10.43487187,1.0,77.1429,0.0,14.9804,0.176470588,20.0,0.176470588,1.542858,0.5,125.0,1100.0,1.67823
164,70.0,4.0,6.299615628,40.0,0.0,21.97791598,0.5,30.0,0.5,0.4,1.0,125.0,1100.0,0.75526
277,80.0,50.0,25.0,85.52915767,0.0,14.47084233,0.262323088,100.0,0.143781181,2.5,0.8,175.0,1100.0,2.106
216,80.0,50.0,25.0,85.52915767,0.0,14.47084233,0.278863389,60.0,0.133623675,2.25,0.8,175.0,1100.0,2.25297
463,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,3.36382
57,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,2.0,50.0,1100.0,4.22911
421,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.361993039,0.04663905,0.4,50.8,1100.0,1.88758
198,80.0,40.0,16.0,85.52915767,0.0,14.47084233,3.0,7.0,0.33,0.9,0.25,50.0,1100.0,4.63004
321,110.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,2.123
570,130.0,40.22818585,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,1.93747
76,80.0,2.0,25.0,85.52915767,0.0,14.47084233,0.348796808,63.45910565,0.250319708,2.138228942,0.8,175.0,1100.0,1.95522
39,50.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,1.33805108
499,90.0,15.0,1.21,85.52915767,0.0,14.47084233,0.0,100.0,0.428571429,0.085529158,0.021,50.0,1100.0,2.55324
373,80.0,1.0,1.0,19.1,0.0,3.231565657,0.43,46.0,0.43,0.5,0.5,175.0,1100.0,2.2379
209,80.0,40.0,2.89,85.52915767,0.0,14.47084233,0.331638452,40.0,0.53927078,0.27,0.5,175.0,1100.0,1.90481
501,80.0,68.48132884,2.0,85.52915767,0.0,14.47084233,0.176470588,20.0,0.176470588,1.710583153,0.2,175.0,1100.0,1.77944
513,80.0,25.7542622,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.332386614,0.179611231,0.245296397,50.0,1100.0,3.06547
502,80.0,0.1,6.76,85.52915767,0.0,14.47084233,0.505126236,30.0,0.683573239,3.421166307,1.8,175.0,1100.0,1.27121
47,80.0,177.3537945,46.44061618,85.52915767,0.0,14.47084233,1.25,20.0,2.695305855,0.342116631,0.716088856,175.0,1100.0,1.00165566
275,40.0,20.0,25.0,100.0,0.0,0.0,0.26887693,100.0,0.187223176,1.0,0.3,121.633866,1100.0,0.867
432,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.5252
283,80.0,40.0,3.645,66.86367932,0.0,11.13280261,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.74885
396,80.0,1.0,4.62,100.0,0.0,0.0,0.1875,66.67,0.422209462,0.08,0.6,125.0,1100.0,1.68624
178,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.125104047,0.0,0.976247596,2.269920545,0.7,125.0,1100.0,0.53207
330,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,105.0,1219.5,2.791
512,80.0,23.18781906,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.547779252,0.230928726,0.31848447,50.0,1100.0,2.71734
503,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.2,125.0,1100.0,2.31169
355,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.273693305,0.25,125.0,1100.0,1.52086
464,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,3.41717
378,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,1.20777
101,55.0,172.8442295,120.0,100.0,0.0,0.0,0.635637283,100.0,4.227462648,1.0,0.9,125.0,1100.0,1.63551
362,60.0,33.0,25.0,85.52915767,0.0,14.47084233,0.352622458,100.0,0.304951422,1.702030238,1.31,175.0,1100.0,2.05186
323,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,2.35
442,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,2.38421
461,90.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,3.76125
172,90.0,8.988187269,5.181006485,80.595,0.0,19.4,0.363278133,30.0,0.485953041,1.6119,0.6,122.8596877,1100.0,2.21244
538,60.0,270.0,56.10548285,85.52915767,0.0,14.47084233,1.467094912,65.07818298,1.56248354,0.256587473,0.5,175.0,1100.0,1.52817
117,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.428571429,20.0,0.428571429,0.38,0.2,50.0,1100.0,3.22977
232,80.0,201.9482085,50.0,85.52915767,0.0,14.47084233,0.859194778,100.0,4.55949173,4.0,4.0,254.0,1100.0,0.91492
121,90.0,50.0,4.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.428571429,0.38,0.2,50.0,1100.0,5.29214
214,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.185237449,30.0,0.346548768,0.34,0.1,90.0,1000.0,3.30852
296,60.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,2.198
246,80.0,6.0,1.0,100.0,0.0,0.0,0.281309906,20.0,0.550190187,2.0,0.5,125.0,1100.0,1.41264
324,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,2.627
252,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.0,0.8,175.0,1100.0,1.467
403,80.0,2.0,5.096994823,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1089.811597,1.77692
307,27.5,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.133
326,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,3.22
357,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.607257019,0.25,125.0,1100.0,1.86064
337,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.2,40.0,0.39,0.34,0.1,90.0,980.0,3.67908
271,90.0,15.0,6.25,85.52915767,0.0,14.47084233,0.024426311,46.3,0.408384648,0.085529158,0.4,50.0,1100.0,2.244
291,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,3.22
124,25.0,5.0,19.52906292,100.0,0.0,0.0,0.462567083,100.0,0.360291006,2.2,0.8,175.0,1100.0,0.27489
520,50.0,9.884736133,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,1.0107
10,80.0,4.166666667,100.0,85.52915767,0.0,14.47084233,0.299736894,100.0,0.113758053,1.026349892,0.4,175.0,1100.0,0.90535
317,60.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.377
54,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,0.05,50.0,1100.0,2.8227
539,60.0,270.0,50.71720836,85.52915767,0.0,14.47084233,1.593259687,66.99216329,1.396445589,0.256587473,0.5,175.0,1100.0,1.48807
549,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.1,47.0,0.2385,0.1,0.1,175.0,1100.0,2.4094
563,90.0,43.60864492,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.58334
383,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,909.2903488,1.97725
140,25.0,29.54840386,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,0.75289
541,60.0,270.0,48.70743937,85.52915767,0.0,14.47084233,1.81430178,66.99913458,1.664700164,0.256587473,0.5,175.0,1100.0,1.43162
29,40.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.201789391,100.0,0.246510782,2.734366353,3.0,125.0,1100.0,1.66216
130,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1099.293143,5.77255227
542,60.0,270.0,47.54916178,85.52915767,0.0,14.47084233,1.629301042,64.40594124,1.510509545,0.256587473,0.5,175.0,1100.0,1.35066
60,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,2.0,1.0,88.0,1100.0,0.84511416
205,80.0,5.0,5.0,75.0,0.0,16.58175292,0.131221719,46.7,0.6,2.0,0.35,50.0,1100.0,4.35361
14,80.0,1.5,5.0,100.0,0.0,0.0,0.264651442,46.0,0.491437084,1.0,0.184,50.0,1100.0,1.72402
472,90.0,16.06912344,7.0,100.0,0.0,0.0,0.367998738,40.0,0.690019981,2.0,0.8,125.0,1100.0,1.84878
152,80.0,3.0,1.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.641468683,0.2,50.0,1100.0,3.98819
288,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,2.23
353,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.085529158,0.25,125.0,1100.0,1.06613
280,80.0,40.0,3.645,57.81239854,0.0,9.625764357,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.765
561,25.0,18.07778353,5.0,68.32740214,15.40416878,16.26842908,0.111111111,46.1,0.369863014,2.093289273,0.4,125.0,1100.0,0.44392
478,80.0,40.0,3.645,34.28571429,0.0,15.0234511,0.336870784,40.0,0.269741992,0.342857143,0.5,175.0,1100.0,0.65519
184,80.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,4.23721
188,30.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,2.04959
571,80.0,46.54984771,4.0,0.0,75.66401816,24.33598184,0.33,40.0,0.33,1.930846742,0.549794743,125.0,1100.0,2.49274
192,70.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,3.87371
236,40.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,2.24886
285,60.0,1800.0,160.0,100.0,0.0,0.0,0.4,40.0,0.6,1.5,0.4,125.0,1100.0,1.618
157,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.032,125.0,1100.0,2.0043
419,90.0,4.41005401,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,4.59322
49,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.855291577,0.5,50.0,1100.0,2.54912
341,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,3.97,0.025,50.0,1100.0,4.6323
204,80.0,5.0,5.0,75.0,0.0,16.34506214,0.388888889,46.7,0.6,2.0,0.35,50.0,1100.0,4.4468
150,80.0,216.0759697,84.77637295,100.0,0.0,0.0,1.052094626,100.0,3.166666667,0.1,0.796856937,160.7500869,1100.0,1.60887
429,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,1.15849
297,70.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,2.561
418,80.0,5.515116088,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,4.21004
264,30.0,60.0,25.0,0.0,75.66401816,24.33598184,0.991478011,0.0,0.895946091,2.269920545,0.7,125.0,1100.0,0.402
339,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,1.58,0.025,50.0,1100.0,5.07672
526,40.0,8.912526762,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,2.04864
190,55.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,3.06217
454,90.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,4.20645
544,60.0,270.0,46.628956,85.52915767,0.0,14.47084233,1.664678144,63.55320148,1.524590647,0.256587473,0.5,175.0,1100.0,1.10715
161,80.0,16.57453349,1.0,34.2857,0.0,18.454,0.176470588,20.0,0.176470588,0.685714,0.5,125.0,1100.0,0.76518
74,30.0,10.0,20.0,20.0,0.0,0.0,0.428571429,100.0,0.428571429,0.3,1.0,88.0,1100.0,1.08855
144,80.0,13.93423115,1.0,51.4286,0.0,17.0646,0.176470588,20.0,0.176470588,1.028572,0.5,125.0,1100.0,0.89142
169,90.0,14.02002948,2.64287184,100.0,0.0,0.0,0.333017398,30.0,0.579518935,2.4,0.6,124.1586196,1100.0,1.79949
416,60.0,1.525835128,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,3.25687
99,90.0,130.8010375,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,26.04166667,1.710583153,0.96,125.0,1100.0,1.17386
543,60.0,270.0,48.92558452,85.52915767,0.0,14.47084233,1.645540756,64.7978551,1.698525054,0.256587473,0.5,175.0,1100.0,1.12925
15,80.0,1.5,5.0,40.0,0.0,12.7397,0.25658492,46.0,0.533679577,0.4,0.184,50.0,1100.0,1.92004
43,60.0,100.0,5.29,100.0,0.0,0.0,4.545454545,100.0,3.0,0.55,0.5,175.0,1100.0,1.225950758
380,120.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.29
375,80.0,18.88169371,5.0,74.37742114,16.76812396,8.854454898,0.322609985,71.48829017,0.3132326,2.734366353,3.0,175.0,1100.0,1.96581
552,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.3,47.0,0.2385,0.1,0.1,175.0,1100.0,2.50361
368,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.394211044,0.0,1.371145954,2.269920545,0.7,125.0,1100.0,0.90312
572,80.0,37.56499288,4.0,0.0,61.27392967,24.63458319,0.33,40.0,0.33,2.081839933,0.625464892,125.0,1100.0,1.5096
58,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,1.0,1.0,88.0,1100.0,0.75294696
507,80.0,50.0,5.0,100.0,0.0,0.0,0.33,70.0,0.33,1.5,0.57,125.0,1100.0,2.37162
