iter	Passed	Remaining
0	0	34
1	1	28
2	1	27
3	2	25
4	2	23
5	3	22
6	3	23
7	4	22
8	4	21
9	5	20
10	5	19
11	6	19
12	6	18
13	6	17
14	7	17
15	7	16
16	8	15
17	8	15
18	9	14
19	9	14
20	9	13
21	10	13
22	10	12
23	11	12
24	11	11
25	12	11
26	12	10
27	12	10
28	13	9
29	13	9
30	14	8
31	14	8
32	14	7
33	15	7
34	15	6
35	16	6
36	16	5
37	17	5
38	17	4
39	17	4
40	18	4
41	18	3
42	19	3
43	19	2
44	20	2
45	20	1
46	20	1
47	21	0
48	21	0
49	22	0
