iter	Passed	Remaining
0	7	354
1	8	192
2	8	133
3	9	105
4	9	87
5	10	77
6	11	68
7	11	62
8	12	57
9	13	53
10	13	48
11	14	45
12	15	42
13	15	40
14	16	38
15	16	35
16	17	33
17	18	32
18	18	30
19	19	29
20	19	27
21	20	26
22	21	25
23	22	23
24	22	22
25	23	21
26	23	20
27	24	19
28	25	18
29	26	17
30	26	16
31	27	15
32	28	14
33	28	13
34	29	12
35	29	11
36	30	10
37	31	9
38	31	9
39	32	8
40	33	7
41	33	6
42	34	5
43	35	4
44	36	4
45	36	3
46	37	2
47	37	1
48	38	0
49	39	0
