,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 1.8 V
104,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.4,0.1,90.0,980.0,2.5456
301,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,125.0,1100.0,1.543
16,80.0,107.2756895,25.0,85.52915767,0.0,14.47084233,1.0,100.0,1.0,0.348205152,0.55759543,184.4523983,1100.0,0.88186245
91,25.0,63.0,4.0,50.0,26.30208333,8.333333333,0.72519596,10.0,0.863294513,2.062026291,0.377212257,125.0,1100.0,0.03144573
88,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.392512756,58.91114485,0.280061335,2.25,0.8,175.0,1100.0,1.55778
205,80.0,5.0,5.0,75.0,0.0,16.58175292,0.131221719,46.7,0.6,2.0,0.35,50.0,1100.0,3.21951
102,55.0,178.7214194,120.0,100.0,0.0,0.0,0.599944605,100.0,4.727635529,1.0,0.9,125.0,1100.0,1.06836
238,60.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,2.13844
330,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,105.0,1219.5,2.089
246,80.0,6.0,1.0,100.0,0.0,0.0,0.281309906,20.0,0.550190187,2.0,0.5,125.0,1100.0,1.16514
157,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.032,125.0,1100.0,1.5588
133,80.0,3.0,1.0,38.48805,0.0,17.7521,0.083333333,40.0,0.333,0.288660375,0.2,50.0,1100.320347,4.59083
529,70.0,11.050558,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,2.33629
539,60.0,270.0,50.71720836,85.52915767,0.0,14.47084233,1.593259687,66.99216329,1.396445589,0.256587473,0.5,175.0,1100.0,1.08402
18,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,4.40567
426,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,1.214514039,0.6,175.0,1100.0,1.13103
441,30.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,1.3484
347,60.0,65.94589259,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.486060892,0.4,175.0,1100.0,0.49655
274,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.045069975,46.3,0.417307997,0.085529158,0.4,50.0,1100.0,4.971
520,50.0,9.884736133,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.76404
504,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.1,125.0,1100.0,1.40509
311,90.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,2.58
416,60.0,1.525835128,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,2.49913
440,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.57162082,2.305618056,0.4,50.0,1100.0,0.7921
268,70.0,60.0,25.0,0.0,83.55,16.45,1.209403102,0.0,0.949670782,2.5065,0.7,125.0,1100.0,0.381
34,60.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.317984263
181,40.0,60.0,25.0,0.0,75.66401816,24.33598184,0.939546062,0.0,0.915370663,2.269920545,0.7,125.0,1100.0,0.19534
184,80.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,2.97719
207,80.0,5.0,5.0,75.0,0.0,16.78919732,0.131221719,46.7,0.6,2.0,0.35,50.0,1100.0,3.02684
94,80.0,9.1,5.0,85.52915767,0.0,14.47084233,0.052631579,46.7,0.428571429,1.000691145,0.1,25.0,1100.0,3.07101
470,120.0,3.33,6.25,84.5,0.0,15.5,0.24,43.93130182,0.428571429,1.69,2.0,125.0,1100.0,2.53942
375,80.0,18.88169371,5.0,74.37742114,16.76812396,8.854454898,0.322609985,71.48829017,0.3132326,2.734366353,3.0,175.0,1100.0,1.44729
122,25.0,1.0,15.84755052,100.0,0.0,0.0,0.455737797,100.0,0.409580409,2.2,0.8,175.0,1100.0,0.14617
424,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.438682321,0.462011404,0.4,50.8,1100.0,0.98094
78,58.0,2.0,25.0,85.52915767,0.0,14.47084233,0.436633416,63.88676437,0.184765936,2.138228942,0.8,175.0,1100.0,1.13541
61,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,2.5,1.0,88.0,1100.0,0.61520708
251,80.0,3.0,1.0,36.5,0.0,18.25,0.225238741,40.0,0.531730458,0.365,0.2,50.0,1100.0,2.0508
125,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.176470588,60.0,0.176470588,1.881641469,0.8,175.0,1100.0,1.58926
395,120.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,901.0009666,1.70292
392,90.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,906.4787134,1.55696
564,110.0,41.50255422,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.5039
523,80.0,2.106228127,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,1.12399
369,80.0,60.0,25.0,0.0,75.66401816,24.33598184,1.370227109,0.0,1.32614018,2.269920545,0.7,125.0,1100.0,0.72321
67,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,1.5,1.0,125.0,1100.0,0.36266
24,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,4.15914
408,50.0,5.629181396,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,2.00923
446,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,2.88084
573,80.0,133.8868696,50.0,74.57142857,0.0,17.63723082,0.52331276,56.65162919,1.630061366,1.491428571,0.4,125.0,1100.0,1.4469
126,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.176470588,60.0,0.176470588,1.881641469,0.8,175.0,1100.0,1.69685
514,80.0,11.90362243,8.0,17.14285714,0.0,13.09596686,0.052631579,20.0,0.307677958,0.019885714,0.307702064,50.0,1100.0,2.76018
334,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.161499397,100.0,0.12074659,2.734366353,3.0,125.0,1100.0,3.334
358,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,1.462548596,0.15,125.0,1100.0,1.43666
178,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.125104047,0.0,0.976247596,2.269920545,0.7,125.0,1100.0,0.31407
379,110.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.61384
531,90.0,12.19259037,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,2.88198
495,70.0,100.0,25.0,100.0,0.0,0.0,1.067166344,0.0,3.322640636,2.0,1.0,175.0,1100.0,0.45716
223,60.0,60.0,25.0,0.0,60.3,23.9,0.651617251,30.0,0.352986376,3.0,0.7,125.0,1100.0,0.32723
534,60.0,270.0,45.54812639,85.52915767,0.0,14.47084233,2.073970786,61.07115408,1.791124577,0.256587473,0.5,175.0,1100.0,0.82109
449,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,1.64001
93,80.0,9.1,5.0,85.52915767,0.0,14.47084233,0.052631579,46.7,0.428571429,1.000691145,0.1,25.0,1100.0,3.07101
69,60.0,10.0,20.0,100.0,0.0,0.0,0.667,100.0,0.428571429,1.5,1.0,88.0,1100.0,1.23607
36,50.0,100.0,5.29,100.0,0.0,0.0,0.909090909,100.0,3.0,0.55,0.5,175.0,1100.0,0.364668557
296,60.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,1.566
160,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.193,125.0,1100.0,1.66874
11,80.0,1.5,5.0,100.0,0.0,0.0,0.374007744,46.0,0.624647855,1.0,0.184,50.0,1100.0,0.80336
144,80.0,13.93423115,1.0,51.4286,0.0,17.0646,0.176470588,20.0,0.176470588,1.028572,0.5,125.0,1100.0,0.52647
451,60.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,2.24794
127,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.176470588,60.0,0.176470588,1.881641469,0.8,175.0,1100.0,1.45769
362,60.0,33.0,25.0,85.52915767,0.0,14.47084233,0.352622458,100.0,0.304951422,1.702030238,1.31,175.0,1100.0,1.50401
302,40.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,1.454
9,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,2.69118
475,80.0,40.0,3.645,34.61,48.47,16.92,0.409308137,40.0,0.430455139,2.077,0.5,175.0,1100.0,1.76612
176,90.0,5.293626408,5.277795674,80.595,0.0,19.4,0.37724606,30.0,0.486046373,1.6119,0.6,124.8626084,1100.0,1.52172
231,80.0,192.1973963,50.0,85.52915767,0.0,14.47084233,0.806166095,100.0,4.847154112,4.0,4.0,254.0,1100.0,0.59243
210,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.188042222,30.0,0.329494887,0.34,0.1,90.0,1000.0,2.54937
128,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1100.0,3.08890738
143,80.0,9.267659843,1.0,51.317496,0.0,24.702,0.176470588,20.0,0.176470588,1.02634992,0.5,125.0,1100.0,1.09605
241,90.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,2.9937
7,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,1.3329
572,80.0,37.56499288,4.0,0.0,61.27392967,24.63458319,0.33,40.0,0.33,2.081839933,0.625464892,125.0,1100.0,1.30382
298,80.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,1.991
310,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,2.32
254,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.013,0.8,175.0,1100.0,1.442
471,80.0,50.0,25.0,0.0,75.9,24.1,0.432355306,30.0,0.551156983,3.0,0.7,125.0,1100.0,1.02693
428,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,0.8513
8,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,2.9597
156,35.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,0.13877
27,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,0.25,50.0,825.0,4.48883
266,50.0,60.0,25.0,0.0,83.55,16.45,1.093165594,0.0,0.943999767,2.5065,0.7,125.0,1100.0,0.3
314,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,2.936
64,30.0,10.0,20.0,100.0,0.0,0.0,0.25,100.0,0.428571429,1.5,1.0,88.0,1100.0,0.7918
486,80.0,19.87895898,5.0,59.0,0.0,16.0,0.6,40.0,1.5,0.59,0.4,125.0,1100.0,1.51848
255,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.025,0.8,175.0,1100.0,1.529
404,120.0,2.0,5.214930901,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1104.744499,0.70888
153,80.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,2.96102
48,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.427645788,0.5,50.0,1100.0,1.54998
208,60.0,40.0,2.89,85.52915767,0.0,14.47084233,1.07748381,40.0,1.377804373,0.27,0.5,175.0,1100.0,1.09097
287,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,1.376
1,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.22,60.0,1.0,1.282937365,0.3,125.0,1100.0,1.33455
341,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,3.97,0.025,50.0,1100.0,3.50633
269,80.0,60.0,25.0,0.0,83.55,16.45,1.166449873,0.0,0.930610563,2.5065,0.7,125.0,1100.0,0.43
265,40.0,60.0,25.0,0.0,83.55,16.45,1.113637403,0.0,0.880169355,2.5065,0.7,125.0,1100.0,0.254
417,70.0,3.070466907,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,2.95033
427,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,0.52392
368,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.394211044,0.0,1.371145954,2.269920545,0.7,125.0,1100.0,0.63908
95,90.0,122.8661049,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,16.66666667,1.710583153,0.96,125.0,1100.0,1.22011
550,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.2,47.0,0.2385,0.1,0.1,175.0,1100.0,1.94038
352,60.0,44.82585946,25.0,79.37854279,2.460646234,15.82845943,1.425,46.1,0.37,1.227587835,0.4,175.0,1100.0,0.85188
42,50.0,100.0,5.29,100.0,0.0,0.0,4.545454545,100.0,3.0,0.55,0.5,175.0,1100.0,0.8026931
361,20.0,40.0,5.0,74.37742114,16.76812396,8.854454898,0.53281198,100.0,1.035837366,2.734366353,3.0,125.0,1100.0,0.29023
403,80.0,2.0,5.096994823,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1089.811597,1.39872
570,130.0,40.22818585,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,1.51454
116,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.25,20.0,0.428571429,0.38,0.2,50.0,1100.0,3.17605
45,80.0,77.42553304,19.99378136,85.52915767,0.0,14.47084233,2.5,20.0,1.384231215,0.171058315,0.738396482,175.0,1100.0,0.97930449
161,80.0,16.57453349,1.0,34.2857,0.0,18.454,0.176470588,20.0,0.176470588,0.685714,0.5,125.0,1100.0,0.46132
491,60.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.175165486,100.0,0.146826524,2.734366353,3.0,125.0,1100.0,1.68856
117,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.428571429,20.0,0.428571429,0.38,0.2,50.0,1100.0,2.48812
288,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,1.622
77,56.0,2.0,25.0,85.52915767,0.0,14.47084233,0.41609371,61.73340883,0.303549883,2.138228942,0.8,175.0,1100.0,1.11847
500,80.0,40.84253457,25.0,74.37742114,16.76812396,8.854454898,0.43,40.0,0.33,0.911455451,0.4,50.0,1100.0,1.325
389,110.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.94858
540,60.0,270.0,46.72177337,85.52915767,0.0,14.47084233,1.760277361,66.92663957,1.478754654,0.256587473,0.5,175.0,1100.0,1.02311
63,30.0,10.0,20.0,100.0,0.0,0.0,0.111111111,100.0,0.428571429,1.5,1.0,88.0,1100.0,0.7918
338,80.0,5.0,5.0,75.0,0.0,17.5,0.13,45.8,0.25,1.62,0.3,50.0,1100.0,4.02916
501,80.0,68.48132884,2.0,85.52915767,0.0,14.47084233,0.176470588,20.0,0.176470588,1.710583153,0.2,175.0,1100.0,1.34789
497,80.0,150.0,7.0,74.37742114,16.76812396,8.854454898,0.824689587,100.0,7.342904561,1.458328722,4.0,125.0,1100.0,0.67542
574,80.0,146.1316266,50.0,62.57142857,0.0,21.24655633,0.517763389,59.061825,1.501483537,1.251428571,0.4,125.0,1100.0,1.16088
230,80.0,189.3464015,50.0,85.52915767,0.0,14.47084233,0.686277253,100.0,4.751331359,4.0,4.0,254.0,1100.0,0.5695
297,70.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,1.796
186,80.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,3.51608
433,60.0,95.0,63.5,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.34998
199,25.0,100.0,5.0,85.52915767,0.0,14.47084233,0.530536545,40.0,2.67583947,2.56587473,0.4,125.0,1100.0,0.00736
420,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.465464548,0.023366566,0.4,50.8,1100.0,0.90551
365,40.0,60.0,25.0,0.0,75.66401816,24.33598184,1.176955273,0.0,0.869597036,2.269920545,0.7,125.0,1100.0,0.45625
439,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.430129594,0.885714298,0.4,50.0,1100.0,1.45306
485,80.0,12.94077278,5.0,59.0,0.0,16.0,0.4,40.0,0.0,0.885,0.4,125.0,1100.0,1.36534
121,90.0,50.0,4.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.428571429,0.38,0.2,50.0,1100.0,4.13796
553,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.6,47.0,0.2385,0.1,0.1,175.0,1100.0,1.34776
247,80.0,500.0,29.16,85.52915767,0.0,14.47084233,1.164343559,100.0,5.153302107,2.03,1.05,79.5,869.5652174,0.6355
307,27.5,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.706
549,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.1,47.0,0.2385,0.1,0.1,175.0,1100.0,1.79874
363,80.0,33.0,25.0,85.52915767,0.0,14.47084233,0.346040407,100.0,0.270084939,1.702030238,1.19,175.0,1100.0,1.60435
158,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.051,125.0,1100.0,1.72142
85,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.286056419,57.86464151,0.231387366,2.25,0.8,175.0,1100.0,1.99179
225,60.0,40.0,4.5,85.52915767,0.0,14.47084233,3.0,1.4,10.0,2.0,0.025,50.0,1100.0,1.00307
376,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,1.05992
262,80.0,7.0,4.0,0.0,39.10927536,22.95889891,0.299340305,40.0,0.472441305,1.173278261,0.6,125.0,1100.0,1.245
331,100.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,105.0,1031.0,2.181
511,80.0,11.42418465,8.0,17.14285714,0.0,13.09596686,0.052631579,20.0,0.331245219,0.018857143,0.299019417,50.0,1100.0,2.48049
76,80.0,2.0,25.0,85.52915767,0.0,14.47084233,0.348796808,63.45910565,0.250319708,2.138228942,0.8,175.0,1100.0,1.44419
498,90.0,15.0,1.21,85.52915767,0.0,14.47084233,0.0,46.5,0.428571429,0.085529158,0.02,50.0,1100.0,1.02447
476,80.0,40.0,3.645,34.61,48.47,16.92,0.409308137,40.0,0.430455139,2.077,0.5,175.0,1100.0,1.76612
87,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.348193311,60.56907602,0.26292885,2.25,0.8,175.0,1100.0,1.57724
421,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.361993039,0.04663905,0.4,50.8,1100.0,1.58937
577,80.0,117.0671074,50.0,100.0,0.0,0.0,0.451623962,89.32674769,1.792451155,2.0,0.4,125.0,1100.0,2.16379
182,30.0,60.0,25.0,0.0,75.66401816,24.33598184,0.923948621,0.0,0.894820447,2.269920545,0.7,125.0,1100.0,0.1735
105,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.4,0.1,90.0,980.0,2.37721
509,80.0,50.0,5.0,52.87553066,0.0,16.94728547,0.33,70.0,0.33,0.79313296,0.57,125.0,1100.0,1.95647
438,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.427561377,0.338609935,0.4,50.0,1100.0,1.8588
49,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.855291577,0.5,50.0,1100.0,1.98773
544,60.0,270.0,46.628956,85.52915767,0.0,14.47084233,1.664678144,63.55320148,1.524590647,0.256587473,0.5,175.0,1100.0,0.76867
5,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,1.76004
17,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,4.10261
234,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.302569627,0.0,1.139246151,0.085529158,0.0,50.0,1100.0,0.28625
513,80.0,25.7542622,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.332386614,0.179611231,0.245296397,50.0,1100.0,2.2838
372,50.0,300.0,25.0,85.52915767,0.0,14.47084233,0.15,100.0,0.15,2.56587473,0.2,175.0,1100.0,1.00887
507,80.0,50.0,5.0,100.0,0.0,0.0,0.33,70.0,0.33,1.5,0.57,125.0,1100.0,1.82873
106,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.5,90.0,980.0,2.85
443,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,1.88411
418,80.0,5.515116088,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,3.34596
134,80.0,200.8792996,75.0,100.0,0.0,0.0,0.822986315,100.0,2.359664076,0.2,0.4,175.0,1100.0,0.49529
12,80.0,1.5,5.0,40.0,0.0,0.0,0.281176263,46.0,0.546633737,0.4,0.184,50.0,1100.0,1.06368
226,60.0,40.0,4.5,85.52915767,0.0,14.47084233,3.0,20.0,10.0,2.0,0.05,50.0,1100.0,0.84136
214,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.185237449,30.0,0.346548768,0.34,0.1,90.0,1000.0,2.46103
190,55.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,2.05881
252,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.0,0.8,175.0,1100.0,1.084
320,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.481
282,80.0,40.0,3.645,85.52915767,0.0,14.47084233,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.644
29,40.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.201789391,100.0,0.246510782,2.734366353,3.0,125.0,1100.0,1.12909
169,90.0,14.02002948,2.64287184,100.0,0.0,0.0,0.333017398,30.0,0.579518935,2.4,0.6,124.1586196,1100.0,1.27996
180,50.0,60.0,25.0,0.0,75.66401816,24.33598184,0.954702409,0.0,0.950891886,2.269920545,0.7,125.0,1100.0,0.2406
100,90.0,19.6163843,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.25,1.710583153,0.4,125.0,1100.0,1.31559
197,80.0,40.0,1.0,85.52915767,0.0,14.47084233,0.25,60.0,2.0,1.5,0.5,50.0,1100.0,2.19737
209,80.0,40.0,2.89,85.52915767,0.0,14.47084233,0.331638452,40.0,0.53927078,0.27,0.5,175.0,1100.0,1.46496
135,70.0,33.9902841,25.0,85.52915767,0.0,14.47084233,0.302222534,100.0,0.284803411,0.855291577,0.3,125.0,1100.0,1.42100381
556,80.0,5.0,5.0,75.0,0.0,17.61955664,0.25,45.8,0.25,1.75,0.2,50.0,1100.0,3.35463
149,80.0,219.4653072,82.68568154,94.5,0.0,0.0,1.298759141,100.0,3.166666667,0.1,0.703173093,158.3697046,1100.0,1.43228
198,80.0,40.0,16.0,85.52915767,0.0,14.47084233,3.0,7.0,0.33,0.9,0.25,50.0,1100.0,2.91268
373,80.0,1.0,1.0,19.1,0.0,3.231565657,0.43,46.0,0.43,0.5,0.5,175.0,1100.0,1.75099
166,60.0,4.0,11.34578027,25.6587473,0.0,32.341,0.5,30.0,0.5,0.256587473,1.0,125.0,1100.0,0.21533
493,20.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.225125144,100.0,0.4166106,2.734366353,3.0,125.0,1100.0,0.87494
136,70.0,73.67296446,25.0,85.52915767,0.0,14.47084233,0.326579634,100.0,0.303370427,0.855291577,0.3,175.0,1100.0,1.22889
285,60.0,1800.0,160.0,100.0,0.0,0.0,0.4,40.0,0.6,1.5,0.4,125.0,1100.0,1.235
335,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.171025803,100.0,0.14081996,2.734366353,3.0,125.0,1100.0,3.708
460,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,2.50874
396,80.0,1.0,4.62,100.0,0.0,0.0,0.1875,66.67,0.422209462,0.08,0.6,125.0,1100.0,1.26616
413,25.0,0.54385014,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,1.47316
131,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1100.0,2.77040794
39,50.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,1.03900288
434,60.0,45.0,22.7,85.52915767,0.0,14.47084233,0.15,40.0,0.2,2.993520518,0.6,175.0,1100.0,0.25945
461,90.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,2.81454
215,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.170961391,30.0,0.385283062,0.34,0.1,90.0,1000.0,2.23328
43,60.0,100.0,5.29,100.0,0.0,0.0,4.545454545,100.0,3.0,0.55,0.5,175.0,1100.0,0.960349223
54,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,0.05,50.0,1100.0,2.23654
559,80.0,5.0,5.0,75.0,0.0,17.61955664,0.25,45.8,0.25,1.75,0.2,50.0,1100.0,4.27078
474,80.0,40.0,3.645,0.0,75.66401816,24.33598184,0.419722608,40.0,0.450187228,1.891600454,0.5,175.0,1100.0,1.33154
