,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 1.6 V
105,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.4,0.1,90.0,980.0,0.67246
294,40.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,0.258
536,60.0,270.0,45.3593416,85.52915767,0.0,14.47084233,2.253014729,57.95189289,1.693547103,0.256587473,0.5,175.0,1100.0,0.29865
497,80.0,150.0,7.0,74.37742114,16.76812396,8.854454898,0.824689587,100.0,7.342904561,1.458328722,4.0,125.0,1100.0,0.13551
323,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,0.368
479,80.0,40.0,3.645,34.28571429,0.0,15.33368323,0.394818831,40.0,0.253866368,0.342857143,0.5,175.0,1100.0,0.23002
430,60.0,45.0,22.7,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.23904
185,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.3,0.1,50.0,980.0,1.30512
373,80.0,1.0,1.0,19.1,0.0,3.231565657,0.43,46.0,0.43,0.5,0.5,175.0,1100.0,0.77717
432,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.855291577,0.6,175.0,1100.0,0.14295
134,80.0,200.8792996,75.0,100.0,0.0,0.0,0.822986315,100.0,2.359664076,0.2,0.4,175.0,1100.0,0.11905
180,50.0,60.0,25.0,0.0,75.66401816,24.33598184,0.954702409,0.0,0.950891886,2.269920545,0.7,125.0,1100.0,0.03769
327,80.0,0.5,4.0,85.52915767,0.0,14.47084233,0.3,40.0,0.3,1.710583153,0.24,125.0,1100.0,0.588
288,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,0.54
322,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.726
55,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,0.2,50.0,1100.0,1.21365
138,60.0,33.90006521,25.0,85.52915767,0.0,14.47084233,0.283335103,100.0,0.431226105,0.855291577,0.3,125.0,1100.0,0.44132
435,60.0,95.0,63.5,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.829632829,0.6,175.0,1100.0,0.24236
348,60.0,49.42071427,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.273766479,0.4,125.0,1100.0,0.23133
259,80.0,7.0,4.0,0.0,75.66401816,24.33598184,0.265524335,40.0,0.380275882,2.269920545,0.6,125.0,1100.0,0.513
182,30.0,60.0,25.0,0.0,75.66401816,24.33598184,0.923948621,0.0,0.894820447,2.269920545,0.7,125.0,1100.0,0.01148
176,90.0,5.293626408,5.277795674,80.595,0.0,19.4,0.37724606,30.0,0.486046373,1.6119,0.6,124.8626084,1100.0,0.70025
238,60.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,0.79392
324,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,0.399
565,120.0,40.43101541,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.22452
546,60.0,270.0,48.37084145,85.52915767,0.0,14.47084233,1.671619117,63.72813147,1.639070353,0.256587473,0.5,175.0,1100.0,0.3423
79,62.0,2.0,25.0,85.52915767,0.0,14.47084233,0.459179103,65.6723106,0.279702178,2.138228942,0.8,175.0,1100.0,0.45263
560,25.0,18.18052287,5.0,85.52915767,0.0,14.47084233,0.111111111,46.1,0.369863014,2.138228942,0.4,125.0,1100.0,0.04403
457,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,0.35644
329,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,105.0,1031.0,0.892
129,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1099.171835,2.0100915
487,80.0,18.36534503,5.0,59.0,0.0,16.0,1.25,40.0,1.5,0.5,0.4,125.0,1100.0,0.49929
346,60.0,51.01669281,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.273766479,0.4,125.0,1100.0,0.22595
428,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,0.21441
56,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,1.0,50.0,1100.0,1.3174
453,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,1.11208
99,90.0,130.8010375,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,26.04166667,1.710583153,0.96,125.0,1100.0,0.40038
19,90.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,1.33652
174,30.0,21.20177116,10.99479906,80.595,0.0,19.4,0.698133711,30.0,0.386906671,1.6119,0.6,123.4933406,1100.0,0.1383
490,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.158284189,100.0,0.119913557,2.734366353,3.0,125.0,1100.0,0.88957
254,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.013,0.8,175.0,1100.0,0.526
86,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.293560947,59.00710904,0.236309593,2.25,0.8,175.0,1100.0,0.6262
177,80.0,60.0,25.0,0.0,75.66401816,24.33598184,1.153445715,0.0,0.960814465,2.269920545,0.7,125.0,1100.0,0.08709
470,120.0,3.33,6.25,84.5,0.0,15.5,0.24,43.93130182,0.428571429,1.69,2.0,125.0,1100.0,0.99674
241,90.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,1.36281
317,60.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.2
251,80.0,3.0,1.0,36.5,0.0,18.25,0.225238741,40.0,0.531730458,0.365,0.2,50.0,1100.0,0.46699
102,55.0,178.7214194,120.0,100.0,0.0,0.0,0.599944605,100.0,4.727635529,1.0,0.9,125.0,1100.0,0.21584
343,25.0,22.36134449,5.0,76.72992366,2.378541997,15.30031216,1.425,46.1,0.37,1.977711641,0.4,125.0,1100.0,0.01482
482,80.0,40.0,3.645,51.42857143,0.0,15.97069593,0.283960741,40.0,0.324856585,0.514285714,0.5,175.0,1100.0,0.26034
157,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.032,125.0,1100.0,0.43493
304,60.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,0.67
408,50.0,5.629181396,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.53334
529,70.0,11.050558,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,0.69728
114,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.428571429,0.38,0.2,50.0,1100.0,1.65721
35,40.0,100.0,5.29,100.0,0.0,0.0,0.909090909,100.0,3.0,0.55,0.5,175.0,1100.0,0.11062659
48,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.427645788,0.5,50.0,1100.0,0.66447
200,25.0,200.0,5.0,85.52915767,0.0,14.47084233,0.45985872,40.0,5.875529834,2.56587473,0.4,125.0,1100.0,0.00536
121,90.0,50.0,4.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.428571429,0.38,0.2,50.0,1100.0,1.8296
418,80.0,5.515116088,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,1.3582
549,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.1,47.0,0.2385,0.1,0.1,175.0,1100.0,0.64958
214,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.185237449,30.0,0.346548768,0.34,0.1,90.0,1000.0,0.80746
450,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,0.54625
21,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.04669
355,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.273693305,0.25,125.0,1100.0,0.39872
154,80.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,1.31167
314,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.292
491,60.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.175165486,100.0,0.146826524,2.734366353,3.0,125.0,1100.0,0.64626
257,22.0,0.166666667,5.0,74.37742114,16.76812396,8.854454898,0.25,0.0,0.25,2.734366353,0.0,125.0,1100.0,0.004
145,80.0,10.43487187,1.0,77.1429,0.0,14.9804,0.176470588,20.0,0.176470588,1.542858,0.5,125.0,1100.0,0.43393
73,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,1.5,1.0,88.0,1100.0,0.19019
320,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.529
275,40.0,20.0,25.0,100.0,0.0,0.0,0.26887693,100.0,0.187223176,1.0,0.3,121.633866,1100.0,0.195
466,60.0,22.65314054,4.0,85.52915767,0.0,14.47084233,0.176,40.0,0.299,0.74838013,1.0,175.0,1100.0,0.13864
571,80.0,46.54984771,4.0,0.0,75.66401816,24.33598184,0.33,40.0,0.33,1.930846742,0.549794743,125.0,1100.0,0.93019
226,60.0,40.0,4.5,85.52915767,0.0,14.47084233,3.0,20.0,10.0,2.0,0.05,50.0,1100.0,0.30405
328,80.0,0.5,4.0,74.37742114,16.76812396,8.854454898,0.3,40.0,0.3,2.734366353,1.2,125.0,1100.0,0.668
376,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.43179
517,80.0,28.71932958,8.0,17.14285714,0.0,13.09596686,0.052631579,20.0,0.358124056,0.1,0.367570086,175.0,1100.0,0.50829
223,60.0,60.0,25.0,0.0,60.3,23.9,0.651617251,30.0,0.352986376,3.0,0.7,125.0,1100.0,0.001
10,80.0,4.166666667,100.0,85.52915767,0.0,14.47084233,0.299736894,100.0,0.113758053,1.026349892,0.4,175.0,1100.0,0.10597
77,56.0,2.0,25.0,85.52915767,0.0,14.47084233,0.41609371,61.73340883,0.303549883,2.138228942,0.8,175.0,1100.0,0.40181
106,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.5,90.0,980.0,1.03156
143,80.0,9.267659843,1.0,51.317496,0.0,24.702,0.176470588,20.0,0.176470588,1.02634992,0.5,125.0,1100.0,0.28664
326,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,0.724
316,40.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.075
244,80.0,6.0,1.0,100.0,0.0,0.0,0.319707965,0.0,1.216631476,2.0,0.0,125.0,1100.0,0.09186
347,60.0,65.94589259,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.486060892,0.4,175.0,1100.0,0.14477
37,60.0,100.0,5.29,100.0,0.0,0.0,0.909090909,100.0,3.0,0.55,0.5,175.0,1100.0,0.17093956
231,80.0,192.1973963,50.0,85.52915767,0.0,14.47084233,0.806166095,100.0,4.847154112,4.0,4.0,254.0,1100.0,0.13657
475,80.0,40.0,3.645,34.61,48.47,16.92,0.409308137,40.0,0.430455139,2.077,0.5,175.0,1100.0,0.78351
242,90.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,125.0,1100.0,1.20591
456,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,0.24836
131,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1100.0,0.67230878
412,90.0,4.41005401,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,1.5176
49,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.855291577,0.5,50.0,1100.0,0.85766
215,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.170961391,30.0,0.385283062,0.34,0.1,90.0,1000.0,0.60276
476,80.0,40.0,3.645,34.61,48.47,16.92,0.409308137,40.0,0.430455139,2.077,0.5,175.0,1100.0,0.78351
379,110.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.45197
20,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,1.33652
499,90.0,15.0,1.21,85.52915767,0.0,14.47084233,0.0,100.0,0.428571429,0.085529158,0.021,50.0,1100.0,0.60391
501,80.0,68.48132884,2.0,85.52915767,0.0,14.47084233,0.176470588,20.0,0.176470588,1.710583153,0.2,175.0,1100.0,0.50636
171,90.0,19.87949333,6.397091281,100.0,0.0,0.0,0.612525952,0.0,0.883526064,2.4,0.0,113.5778551,1100.0,0.72841
308,40.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.082
515,80.0,18.97781722,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.321849894,0.940820734,0.309063001,50.0,1100.0,0.62753
420,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.465464548,0.023366566,0.4,50.8,1100.0,0.53256
480,80.0,40.0,3.645,34.28571429,0.0,16.02060897,0.318160019,40.0,0.236312215,0.342857143,0.5,175.0,1100.0,0.20777
125,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.176470588,60.0,0.176470588,1.881641469,0.8,175.0,1100.0,0.55015
443,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,0.5531
357,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.607257019,0.25,125.0,1100.0,0.56443
148,80.0,179.253238,67.42374679,93.6,0.0,0.0,1.335046695,100.0,3.166666667,0.1,0.680885379,131.7718913,1100.0,0.80695
545,60.0,270.0,44.4178097,85.52915767,0.0,14.47084233,1.589274889,63.70239129,1.46078364,0.256587473,0.5,175.0,1100.0,0.28756
377,90.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.38293
225,60.0,40.0,4.5,85.52915767,0.0,14.47084233,3.0,1.4,10.0,2.0,0.025,50.0,1100.0,0.3833
368,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.394211044,0.0,1.371145954,2.269920545,0.7,125.0,1100.0,0.1922
535,60.0,270.0,45.42261772,85.52915767,0.0,14.47084233,2.281361303,60.9980463,1.796126311,0.256587473,0.5,175.0,1100.0,0.31168
407,40.0,1.184692713,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,0.38442
39,50.0,100.0,5.29,100.0,0.0,0.0,2.727272727,100.0,3.0,0.55,0.5,175.0,1100.0,0.436515
462,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,1.10838
22,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,0.05799
496,80.0,150.0,7.0,34.21166307,0.0,5.788336933,1.506886673,100.0,6.718206329,0.547386609,4.0,125.0,1100.0,0.28886
60,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,2.0,1.0,88.0,1100.0,0.15048823
540,60.0,270.0,46.72177337,85.52915767,0.0,14.47084233,1.760277361,66.92663957,1.478754654,0.256587473,0.5,175.0,1100.0,0.34054
572,80.0,37.56499288,4.0,0.0,61.27392967,24.63458319,0.33,40.0,0.33,2.081839933,0.625464892,125.0,1100.0,0.60898
98,90.0,126.352113,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,21.875,1.710583153,0.96,125.0,1100.0,0.45129
447,90.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,1.21209
548,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.05,47.0,0.2385,0.1,0.1,175.0,1100.0,0.57341
280,80.0,40.0,3.645,57.81239854,0.0,9.625764357,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.191
28,20.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.267789667,100.0,0.419134153,2.734366353,3.0,125.0,1100.0,0.12029
8,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,0.61446
199,25.0,100.0,5.0,85.52915767,0.0,14.47084233,0.530536545,40.0,2.67583947,2.56587473,0.4,125.0,1100.0,0.00471
512,80.0,23.18781906,8.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.547779252,0.230928726,0.31848447,50.0,1100.0,0.60101
29,40.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.201789391,100.0,0.246510782,2.734366353,3.0,125.0,1100.0,0.22153
108,30.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,1.5,0.1,90.0,980.0,0.31789
76,80.0,2.0,25.0,85.52915767,0.0,14.47084233,0.348796808,63.45910565,0.250319708,2.138228942,0.8,175.0,1100.0,0.53063
369,80.0,60.0,25.0,0.0,75.66401816,24.33598184,1.370227109,0.0,1.32614018,2.269920545,0.7,125.0,1100.0,0.24756
332,100.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,105.0,1219.5,1.174
127,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.176470588,60.0,0.176470588,1.881641469,0.8,175.0,1100.0,0.57354
256,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.05,0.8,175.0,1100.0,0.526
33,50.0,100.0,5.29,100.0,0.0,0.0,0.0,100.0,3.0,0.55,0.5,175.0,1100.0,0.07844828
146,80.0,164.0100052,63.49363399,90.5,0.0,0.0,1.262861313,100.0,3.166666667,0.1,0.64527732,118.983882,1100.0,0.95209
191,60.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,0.44495
271,90.0,15.0,6.25,85.52915767,0.0,14.47084233,0.024426311,46.3,0.408384648,0.085529158,0.4,50.0,1100.0,1.019
233,55.0,40.11437804,8.0,68.33,15.4,16.27,0.416568174,40.0,0.255521318,2.5119,0.6,175.0,1100.0,0.15024
194,80.0,40.0,1.0,85.52915767,0.0,14.47084233,0.25,0.0,2.0,1.5,0.0,125.0,1100.0,0.02132
42,50.0,100.0,5.29,100.0,0.0,0.0,4.545454545,100.0,3.0,0.55,0.5,175.0,1100.0,0.34417924
235,30.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,0.37259
147,80.0,222.2528809,82.85003303,98.3,0.0,0.0,1.359309054,100.0,3.166666667,0.1,0.704505202,153.2730029,1100.0,0.43199
381,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,924.7552906,0.58587
352,60.0,44.82585946,25.0,79.37854279,2.460646234,15.82845943,1.425,46.1,0.37,1.227587835,0.4,175.0,1100.0,0.26023
7,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,0.38256
394,110.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,901.8686384,0.77382
446,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,1.07578
374,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.095239255,46.0,0.36631045,0.085529158,0.4,50.0,1100.0,1.05467
163,60.0,4.0,6.974660224,40.0,0.0,22.87544371,0.5,30.0,0.5,0.4,1.0,125.0,1100.0,0.06535
283,80.0,40.0,3.645,66.86367932,0.0,11.13280261,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.20426
464,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,0.72457
126,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.176470588,60.0,0.176470588,1.881641469,0.8,175.0,1100.0,0.6209
362,60.0,33.0,25.0,85.52915767,0.0,14.47084233,0.352622458,100.0,0.304951422,1.702030238,1.31,175.0,1100.0,0.80747
573,80.0,133.8868696,50.0,74.57142857,0.0,17.63723082,0.52331276,56.65162919,1.630061366,1.491428571,0.4,125.0,1100.0,0.50912
245,80.0,6.0,1.0,100.0,0.0,0.0,0.425549591,0.0,1.21601819,2.0,0.0,125.0,1100.0,0.10601
359,80.0,250.0,86.0,50.0,0.0,0.0,0.0,50.0,0.0,0.15,0.15,175.0,1100.0,0.32901
284,80.0,40.0,3.645,66.86367932,0.0,11.13280261,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.17875
175,90.0,9.034463458,4.640843403,80.595,0.0,19.4,0.319560927,30.0,0.484654773,1.6119,0.6,124.8885358,1100.0,0.72388
243,80.0,6.0,1.0,100.0,0.0,0.0,0.197204645,0.0,1.096392145,2.0,0.0,125.0,1100.0,0.0406
87,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.348193311,60.56907602,0.26292885,2.25,0.8,175.0,1100.0,0.58273
153,80.0,3.0,1.0,42.76457883,0.0,17.851,0.33,40.0,0.33,0.320734341,0.2,50.0,1100.0,1.05354
287,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,0.418
84,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.336689866,57.25484701,0.230980813,2.25,0.8,175.0,1100.0,0.79227
562,25.0,18.37904887,5.0,74.63556851,9.815354713,15.54907677,0.111111111,46.1,0.369863014,2.111273081,0.4,125.0,1100.0,0.10289
222,50.0,60.0,25.0,0.0,60.3,23.9,0.623635245,30.0,0.363860848,3.0,0.7,125.0,1100.0,0.001
213,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.201325636,30.0,0.389774359,1.27,0.1,90.0,1000.0,0.60411
477,80.0,40.0,3.645,85.71428571,0.0,14.28571429,0.583695267,40.0,0.477445702,0.857142857,0.5,175.0,1100.0,0.25003
299,90.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,0.811
67,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,1.5,1.0,125.0,1100.0,0.08566
569,120.0,40.9654027,4.0,51.42857143,0.0,24.59807287,0.176470588,100.0,0.176470588,0.462857143,0.5,175.0,1100.0,0.68425
208,60.0,40.0,2.89,85.52915767,0.0,14.47084233,1.07748381,40.0,1.377804373,0.27,0.5,175.0,1100.0,0.38726
421,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.361993039,0.04663905,0.4,50.8,1100.0,0.84347
161,80.0,16.57453349,1.0,34.2857,0.0,18.454,0.176470588,20.0,0.176470588,0.685714,0.5,125.0,1100.0,0.07179
