"rules","support","confidence","coverage","lift","count"
"{EW<=900} => {RU FREE}",0.0708117443868739,0.854166666666667,0.0829015544041451,1.19171686746988,41
"{EW<=900} => {PRESS=1}",0.0466321243523316,0.5625,0.0829015544041451,0.659286437246964,27
"{2<PRESS<=3} => {0.4<ICA<=0.5}",0.0552677029360967,0.653061224489796,0.0846286701208981,4.29684601113173,32
"{0.4<ICA<=0.5} => {2<PRESS<=3}",0.0552677029360967,0.363636363636364,0.151986183074266,4.29684601113173,32
"{2<PRESS<=3} => {3<FR<=6}",0.0345423143350604,0.408163265306122,0.0846286701208981,1.84630102040816,20
"{2<PRESS<=3} => {0.4<ICC<=0.5}",0.0621761658031088,0.73469387755102,0.0846286701208981,2.57810760667904,36
"{0.4<ICC<=0.5} => {2<PRESS<=3}",0.0621761658031088,0.218181818181818,0.284974093264249,2.57810760667904,36
"{2<PRESS<=3} => {5<AA<=25}",0.0483592400690846,0.571428571428571,0.0846286701208981,1.71428571428571,28
"{2<PRESS<=3} => {CL>0.5}",0.0587219343696028,0.693877551020408,0.0846286701208981,1.88617418798505,34
"{2<PRESS<=3} => {AL>1.5}",0.0604490500863558,0.714285714285714,0.0846286701208981,1.82190056639396,35
"{2<PRESS<=3} => {85<IR<100}",0.077720207253886,0.918367346938776,0.0846286701208981,2.14409150757077,45
"{2<PRESS<=3} => {DISQUALIFIED}",0.0397236614853195,0.469387755102041,0.0846286701208981,1.08710204081633,23
"{2<PRESS<=3} => {20<PT<=40}",0.0569948186528497,0.673469387755102,0.0846286701208981,1.49976452119309,33
"{2<PRESS<=3} => {50<MEMBRANE<=125}",0.0587219343696028,0.693877551020408,0.0846286701208981,1.2515735266069,34
"{2<PRESS<=3} => {AA<=5}",0.0328151986183074,0.387755102040816,0.0846286701208981,0.695078031212485,19
"{2<PRESS<=3} => {QUALIFIED}",0.0449050086355786,0.530612244897959,0.0846286701208981,0.933813038893369,26
"{2<PRESS<=3} => {0<O<=15}",0.077720207253886,0.918367346938776,0.0846286701208981,1.44493123336291,45
"{2<PRESS<=3} => {RU FREE}",0.0846286701208981,1,0.0846286701208981,1.39518072289157,49
"{2<PRESS<=3} => {1000<EW<=1100}",0.0379965457685665,0.448979591836735,0.0846286701208981,0.594872273852333,22
"{0.75<ICA<1.5} => {15<O<=25}",0.0535405872193437,0.584905660377358,0.0915371329879102,2.97070506454816,31
"{15<O<=25} => {0.75<ICA<1.5}",0.0535405872193437,0.271929824561404,0.196891191709845,2.97070506454816,31
"{0.75<ICA<1.5} => {125<MEMBRANE<=175}",0.0345423143350604,0.377358490566038,0.0915371329879102,1.57187457581105,20
"{0.75<ICA<1.5} => {0.25<CL<=0.5}",0.0310880829015544,0.339622641509434,0.0915371329879102,1.0188679245283,18
"{0.75<ICA<1.5} => {5<AA<=25}",0.0587219343696028,0.641509433962264,0.0915371329879102,1.92452830188679,34
"{0.75<ICA<1.5} => {CL>0.5}",0.0569948186528497,0.622641509433962,0.0915371329879102,1.69253255381345,33
"{0.75<ICA<1.5} => {AL>1.5}",0.0483592400690846,0.528301886792453,0.0915371329879102,1.34751890948383,28
"{0.75<ICA<1.5} => {DISQUALIFIED}",0.0811744386873921,0.886792452830189,0.0915371329879102,2.05381132075472,47
"{0.75<ICA<1.5} => {FR>24}",0.0863557858376511,0.943396226415094,0.0915371329879102,2.17620085694956,50
"{0.75<ICA<1.5} => {70<TEMP<=80}",0.0362694300518135,0.39622641509434,0.0915371329879102,0.856026471416502,21
"{0.75<ICA<1.5} => {50<MEMBRANE<=125}",0.0500863557858377,0.547169811320755,0.0915371329879102,0.986951154999118,29
"{0.75<ICA<1.5} => {RU FREE}",0.0397236614853195,0.433962264150943,0.0915371329879102,0.605455785405774,23
"{0.75<ICA<1.5} => {1000<EW<=1100}",0.0898100172711572,0.981132075471698,0.0915371329879102,1.29994387116273,52
"{0.75<ICA<1.5} => {PRESS=1}",0.0725388601036269,0.792452830188679,0.0915371329879102,0.928806049957986,42
"{TEMP<=30} => {6<FR<=24}",0.0414507772020725,0.444444444444444,0.0932642487046632,2.47435897435897,24
"{6<FR<=24} => {TEMP<=30}",0.0414507772020725,0.230769230769231,0.179620034542314,2.47435897435897,24
"{TEMP<=30} => {PURE PT}",0.0345423143350604,0.37037037037037,0.0932642487046632,1.89773844641101,20
"{TEMP<=30} => {0<RU<=25}",0.0345423143350604,0.37037037037037,0.0932642487046632,1.71555555555556,20
"{TEMP<=30} => {0.4<ICC<=0.5}",0.0431778929188256,0.462962962962963,0.0932642487046632,1.62457912457912,25
"{TEMP<=30} => {5<AA<=25}",0.0414507772020725,0.444444444444444,0.0932642487046632,1.33333333333333,24
"{TEMP<=30} => {CL>0.5}",0.0466321243523316,0.5,0.0932642487046632,1.35915492957746,27
"{TEMP<=30} => {AL>1.5}",0.0535405872193437,0.574074074074074,0.0932642487046632,1.4642682329907,31
"{TEMP<=30} => {DISQUALIFIED}",0.075993091537133,0.814814814814815,0.0932642487046632,1.88711111111111,44
"{TEMP<=30} => {20<PT<=40}",0.0345423143350604,0.37037037037037,0.0932642487046632,0.824786324786325,20
"{TEMP<=30} => {50<MEMBRANE<=125}",0.0811744386873921,0.87037037037037,0.0932642487046632,1.5699203876774,47
"{TEMP<=30} => {AA<=5}",0.0518134715025907,0.555555555555556,0.0932642487046632,0.995872033023736,30
"{TEMP<=30} => {0<O<=15}",0.0449050086355786,0.481481481481481,0.0932642487046632,0.757548309178744,26
"{TEMP<=30} => {RU FREE}",0.0500863557858377,0.537037037037037,0.0932642487046632,0.749263721552878,29
"{TEMP<=30} => {1000<EW<=1100}",0.0725388601036269,0.777777777777778,0.0932642487046632,1.03051106025934,42
"{TEMP<=30} => {PRESS=1}",0.0880829015544041,0.944444444444444,0.0932642487046632,1.10695006747638,51
"{AA>25} => {PURE IR}",0.0414507772020725,0.387096774193548,0.107081174438687,2.80161290322581,24
"{PURE IR} => {AA>25}",0.0414507772020725,0.3,0.138169257340242,2.80161290322581,24
"{AA>25} => {50<TEMP<=60}",0.0379965457685665,0.354838709677419,0.107081174438687,2.53643966547192,22
"{50<TEMP<=60} => {AA>25}",0.0379965457685665,0.271604938271605,0.139896373056995,2.53643966547192,22
"{AA>25} => {O FREE}",0.0518134715025907,0.483870967741935,0.107081174438687,3.11290322580645,30
"{O FREE} => {AA>25}",0.0518134715025907,0.333333333333333,0.155440414507772,3.11290322580645,30
"{AA>25} => {AL<=0.25}",0.0587219343696028,0.548387096774194,0.107081174438687,3.34227504244482,34
"{AL<=0.25} => {AA>25}",0.0587219343696028,0.357894736842105,0.164075993091537,3.34227504244482,34
"{AA>25} => {PURE PT}",0.0569948186528497,0.532258064516129,0.107081174438687,2.72723379960034,33
"{PURE PT} => {AA>25}",0.0569948186528497,0.292035398230089,0.195164075993092,2.72723379960034,33
"{AA>25} => {125<MEMBRANE<=175}",0.0500863557858377,0.467741935483871,0.107081174438687,1.94836388953353,29
"{125<MEMBRANE<=175} => {AA>25}",0.0500863557858377,0.20863309352518,0.24006908462867,1.94836388953353,29
"{AA>25} => {0<CL<=0.25}",0.0328151986183074,0.306451612903226,0.107081174438687,1.0316016504126,19
"{AA>25} => {0.25<CL<=0.5}",0.0431778929188256,0.403225806451613,0.107081174438687,1.20967741935484,25
"{AA>25} => {CL>0.5}",0.0310880829015544,0.290322580645161,0.107081174438687,0.789186733303044,18
"{AA>25} => {85<IR<100}",0.0552677029360967,0.516129032258065,0.107081174438687,1.20499479708637,32
"{AA>25} => {DISQUALIFIED}",0.0587219343696028,0.548387096774194,0.107081174438687,1.27006451612903,34
"{AA>25} => {FR>24}",0.105354058721934,0.983870967741935,0.107081174438687,2.26956689371546,61
"{FR>24} => {AA>25}",0.105354058721934,0.243027888446215,0.433506044905009,2.26956689371546,61
"{AA>25} => {70<TEMP<=80}",0.0535405872193437,0.5,0.107081174438687,1.08022388059702,31
"{AA>25} => {50<MEMBRANE<=125}",0.0310880829015544,0.290322580645161,0.107081174438687,0.523665963219777,18
"{AA>25} => {QUALIFIED}",0.0483592400690846,0.451612903225806,0.107081174438687,0.794783802333562,28
"{AA>25} => {0<O<=15}",0.0483592400690846,0.451612903225806,0.107081174438687,0.710553997194951,28
"{AA>25} => {RU FREE}",0.107081174438687,1,0.107081174438687,1.39518072289157,62
"{AA>25} => {1000<EW<=1100}",0.0863557858376511,0.806451612903226,0.107081174438687,1.06850225142098,50
"{AA>25} => {PRESS=1}",0.101899827288428,0.951612903225806,0.107081174438687,1.11535196552174,59
"{0.3<ICA<=0.4} => {25<MEMBRANE<=50}",0.0345423143350604,0.3125,0.110535405872193,1.64488636363636,20
"{0.3<ICA<=0.4} => {15<O<=25}",0.0328151986183074,0.296875,0.110535405872193,1.5078125,19
"{0.3<ICA<=0.4} => {0.3<ICC<=0.4}",0.0569948186528497,0.515625,0.110535405872193,2.3323974609375,33
"{0.3<ICC<=0.4} => {0.3<ICA<=0.4}",0.0569948186528497,0.2578125,0.221070811744387,2.3323974609375,33
"{0.3<ICA<=0.4} => {125<MEMBRANE<=175}",0.0466321243523316,0.421875,0.110535405872193,1.75730665467626,27
"{0.3<ICA<=0.4} => {0.25<CL<=0.5}",0.0414507772020725,0.375,0.110535405872193,1.125,24
"{0.3<ICA<=0.4} => {5<AA<=25}",0.0310880829015544,0.28125,0.110535405872193,0.84375,18
"{0.3<ICA<=0.4} => {CL>0.5}",0.0518134715025907,0.46875,0.110535405872193,1.27420774647887,30
"{0.3<ICA<=0.4} => {AL>1.5}",0.0552677029360967,0.5,0.110535405872193,1.27533039647577,32
"{0.3<ICA<=0.4} => {85<IR<100}",0.0535405872193437,0.484375,0.110535405872193,1.130859375,31
"{0.3<ICA<=0.4} => {DISQUALIFIED}",0.0328151986183074,0.296875,0.110535405872193,0.6875625,19
"{0.3<ICA<=0.4} => {FR>24}",0.075993091537133,0.6875,0.110535405872193,1.58590637450199,44
"{0.3<ICA<=0.4} => {20<PT<=40}",0.0656303972366149,0.59375,0.110535405872193,1.32223557692308,38
"{0.3<ICA<=0.4} => {70<TEMP<=80}",0.0846286701208981,0.765625,0.110535405872193,1.65409281716418,49
"{0.3<ICA<=0.4} => {AA<=5}",0.077720207253886,0.703125,0.110535405872193,1.26040054179567,45
"{0.3<ICA<=0.4} => {QUALIFIED}",0.077720207253886,0.703125,0.110535405872193,1.23741451367781,45
"{0.3<ICA<=0.4} => {0<O<=15}",0.0656303972366149,0.59375,0.110535405872193,0.934188179347826,38
"{0.3<ICA<=0.4} => {RU FREE}",0.103626943005181,0.9375,0.110535405872193,1.30798192771084,60
"{0.3<ICA<=0.4} => {1000<EW<=1100}",0.110535405872193,1,0.110535405872193,1.32494279176201,64
"{0.3<ICA<=0.4} => {PRESS=1}",0.103626943005181,0.9375,0.110535405872193,1.09881072874494,60
"{PURE IR} => {O FREE}",0.138169257340242,1,0.138169257340242,6.43333333333333,80
"{O FREE} => {PURE IR}",0.138169257340242,0.888888888888889,0.155440414507772,6.43333333333333,80
"{PURE IR} => {6<FR<=24}",0.0397236614853195,0.2875,0.138169257340242,1.60060096153846,23
"{6<FR<=24} => {PURE IR}",0.0397236614853195,0.221153846153846,0.179620034542314,1.60060096153846,23
"{PURE IR} => {PURE PT}",0.0932642487046632,0.675,0.138169257340242,3.45862831858407,54
"{PURE PT} => {PURE IR}",0.0932642487046632,0.47787610619469,0.195164075993092,3.45862831858407,54
"{PURE IR} => {125<MEMBRANE<=175}",0.0328151986183074,0.2375,0.138169257340242,0.989298561151079,19
"{PURE IR} => {0.4<ICC<=0.5}",0.0500863557858377,0.3625,0.138169257340242,1.27204545454545,29
"{PURE IR} => {0<CL<=0.25}",0.0518134715025907,0.375,0.138169257340242,1.26235465116279,30
"{PURE IR} => {0.25<CL<=0.5}",0.0328151986183074,0.2375,0.138169257340242,0.7125,19
"{PURE IR} => {5<AA<=25}",0.0604490500863558,0.4375,0.138169257340242,1.3125,35
"{PURE IR} => {CL>0.5}",0.0535405872193437,0.3875,0.138169257340242,1.05334507042254,31
"{PURE IR} => {AL>1.5}",0.0310880829015544,0.225,0.138169257340242,0.573898678414097,18
"{PURE IR} => {DISQUALIFIED}",0.079447322970639,0.575,0.138169257340242,1.3317,46
"{PURE IR} => {FR>24}",0.0690846286701209,0.5,0.138169257340242,1.15338645418327,40
"{PURE IR} => {70<TEMP<=80}",0.0466321243523316,0.3375,0.138169257340242,0.729151119402985,27
"{PURE IR} => {50<MEMBRANE<=125}",0.079447322970639,0.575,0.138169257340242,1.03714953271028,46
"{PURE IR} => {AA<=5}",0.0362694300518135,0.2625,0.138169257340242,0.470549535603715,21
"{PURE IR} => {QUALIFIED}",0.0587219343696028,0.425,0.138169257340242,0.747948328267477,34
"{PURE IR} => {RU FREE}",0.138169257340242,1,0.138169257340242,1.39518072289157,80
"{PURE IR} => {1000<EW<=1100}",0.105354058721934,0.7625,0.138169257340242,1.01026887871854,61
"{PURE IR} => {PRESS=1}",0.10880829015544,0.7875,0.138169257340242,0.923001012145749,63
"{50<TEMP<=60} => {AL<=0.25}",0.0310880829015544,0.222222222222222,0.139896373056995,1.35438596491228,18
"{50<TEMP<=60} => {0<ICC<=0.3}",0.0362694300518135,0.259259259259259,0.139896373056995,1.2304189435337,21
"{50<TEMP<=60} => {0<RU<=25}",0.0345423143350604,0.246913580246914,0.139896373056995,1.1437037037037,20
"{50<TEMP<=60} => {0.1<ICA<=0.2}",0.0379965457685665,0.271604938271605,0.139896373056995,1.13955984970478,22
"{50<TEMP<=60} => {125<MEMBRANE<=175}",0.079447322970639,0.567901234567901,0.139896373056995,2.36557420730083,46
"{125<MEMBRANE<=175} => {50<TEMP<=60}",0.079447322970639,0.330935251798561,0.24006908462867,2.36557420730083,46
"{50<TEMP<=60} => {0.25<CL<=0.5}",0.0604490500863558,0.432098765432099,0.139896373056995,1.2962962962963,35
"{50<TEMP<=60} => {5<AA<=25}",0.0518134715025907,0.37037037037037,0.139896373056995,1.11111111111111,30
"{50<TEMP<=60} => {CL>0.5}",0.0587219343696028,0.419753086419753,0.139896373056995,1.14101895322553,34
"{50<TEMP<=60} => {AL>1.5}",0.0328151986183074,0.234567901234568,0.139896373056995,0.598303148963942,19
"{50<TEMP<=60} => {85<IR<100}",0.077720207253886,0.555555555555556,0.139896373056995,1.29704301075269,45
"{50<TEMP<=60} => {DISQUALIFIED}",0.100172711571675,0.716049382716049,0.139896373056995,1.65837037037037,58
"{DISQUALIFIED} => {50<TEMP<=60}",0.100172711571675,0.232,0.431778929188256,1.65837037037037,58
"{50<TEMP<=60} => {FR>24}",0.0949913644214162,0.679012345679012,0.139896373056995,1.56632728345876,55
"{FR>24} => {50<TEMP<=60}",0.0949913644214162,0.219123505976096,0.433506044905009,1.56632728345876,55
"{50<TEMP<=60} => {20<PT<=40}",0.0587219343696028,0.419753086419753,0.139896373056995,0.934757834757835,34
"{50<TEMP<=60} => {50<MEMBRANE<=125}",0.0518134715025907,0.37037037037037,0.139896373056995,0.668051228798892,30
"{50<TEMP<=60} => {AA<=5}",0.0500863557858377,0.358024691358025,0.139896373056995,0.641784199059741,29
"{50<TEMP<=60} => {QUALIFIED}",0.0397236614853195,0.283950617283951,0.139896373056995,0.499718563548351,23
"{50<TEMP<=60} => {0<O<=15}",0.0984455958549223,0.703703703703704,0.139896373056995,1.10718599033816,57
"{50<TEMP<=60} => {RU FREE}",0.0984455958549223,0.703703703703704,0.139896373056995,0.981793842034806,57
"{50<TEMP<=60} => {1000<EW<=1100}",0.115716753022453,0.827160493827161,0.139896373056995,1.0959403339266,67
"{50<TEMP<=60} => {PRESS=1}",0.119170984455959,0.851851851851852,0.139896373056995,0.99842555105713,69
"{900<EW<=1000} => {1<AL<=1.5}",0.0397236614853195,0.264367816091954,0.150259067357513,1.6459028550241,23
"{1<AL<=1.5} => {900<EW<=1000}",0.0397236614853195,0.247311827956989,0.160621761658031,1.6459028550241,23
"{900<EW<=1000} => {FR<=3}",0.0449050086355786,0.298850574712644,0.150259067357513,1.82141560798548,26
"{FR<=3} => {900<EW<=1000}",0.0449050086355786,0.273684210526316,0.164075993091537,1.82141560798548,26
"{900<EW<=1000} => {0.25<AL<=0.5}",0.0898100172711572,0.597701149425287,0.150259067357513,3.56772129399218,52
"{0.25<AL<=0.5} => {900<EW<=1000}",0.0898100172711572,0.536082474226804,0.167530224525043,3.56772129399218,52
"{900<EW<=1000} => {0<ICC<=0.3}",0.0414507772020725,0.275862068965517,0.150259067357513,1.30921424533635,24
"{900<EW<=1000} => {0<RU<=25}",0.10880829015544,0.724137931034483,0.150259067357513,3.35420689655172,63
"{0<RU<=25} => {900<EW<=1000}",0.10880829015544,0.504,0.215889464594128,3.35420689655172,63
"{900<EW<=1000} => {3<FR<=6}",0.0880829015544041,0.586206896551724,0.150259067357513,2.65167025862069,51
"{3<FR<=6} => {900<EW<=1000}",0.0880829015544041,0.3984375,0.221070811744387,2.65167025862069,51
"{900<EW<=1000} => {0.3<ICC<=0.4}",0.0656303972366149,0.436781609195402,0.150259067357513,1.97575431034483,38
"{0.3<ICC<=0.4} => {900<EW<=1000}",0.0656303972366149,0.296875,0.221070811744387,1.97575431034483,38
"{900<EW<=1000} => {0.1<ICA<=0.2}",0.105354058721934,0.701149425287356,0.150259067357513,2.94177911044478,61
"{0.1<ICA<=0.2} => {900<EW<=1000}",0.105354058721934,0.442028985507246,0.238341968911917,2.94177911044478,61
"{900<EW<=1000} => {50<IR<=75}",0.0949913644214162,0.632183908045977,0.150259067357513,2.55968169761273,55
"{50<IR<=75} => {900<EW<=1000}",0.0949913644214162,0.384615384615385,0.246977547495682,2.55968169761273,55
"{900<EW<=1000} => {0.4<ICC<=0.5}",0.0414507772020725,0.275862068965517,0.150259067357513,0.968025078369906,24
"{900<EW<=1000} => {0<CL<=0.25}",0.119170984455959,0.793103448275862,0.150259067357513,2.66980753809142,69
"{0<CL<=0.25} => {900<EW<=1000}",0.119170984455959,0.401162790697674,0.29706390328152,2.66980753809142,69
"{900<EW<=1000} => {20<PT<=40}",0.150259067357513,1,0.150259067357513,2.22692307692308,87
"{20<PT<=40} => {900<EW<=1000}",0.150259067357513,0.334615384615385,0.449050086355786,2.22692307692308,87
"{900<EW<=1000} => {70<TEMP<=80}",0.0466321243523316,0.310344827586207,0.150259067357513,0.670483787956768,27
"{900<EW<=1000} => {50<MEMBRANE<=125}",0.132987910189983,0.885057471264368,0.150259067357513,1.59641207433666,77
"{50<MEMBRANE<=125} => {900<EW<=1000}",0.132987910189983,0.2398753894081,0.55440414507772,1.59641207433666,77
"{900<EW<=1000} => {AA<=5}",0.150259067357513,1,0.150259067357513,1.79256965944272,87
"{AA<=5} => {900<EW<=1000}",0.150259067357513,0.269349845201238,0.557858376511226,1.79256965944272,87
"{900<EW<=1000} => {QUALIFIED}",0.134715025906736,0.896551724137931,0.150259067357513,1.57782203123362,78
"{QUALIFIED} => {900<EW<=1000}",0.134715025906736,0.237082066869301,0.568221070811744,1.57782203123362,78
"{900<EW<=1000} => {0<O<=15}",0.138169257340242,0.919540229885057,0.150259067357513,1.44677661169415,80
"{0<O<=15} => {900<EW<=1000}",0.138169257340242,0.217391304347826,0.635578583765112,1.44677661169415,80
"{900<EW<=1000} => {RU FREE}",0.0414507772020725,0.275862068965517,0.150259067357513,0.384877440797673,24
"{900<EW<=1000} => {PRESS=1}",0.141623488773748,0.942528735632184,0.150259067357513,1.10470473265392,82
"{0.4<ICA<=0.5} => {FR<=3}",0.0656303972366149,0.431818181818182,0.151986183074266,2.63181818181818,38
"{FR<=3} => {0.4<ICA<=0.5}",0.0656303972366149,0.4,0.164075993091537,2.63181818181818,38
"{0.4<ICA<=0.5} => {3<FR<=6}",0.0483592400690846,0.318181818181818,0.151986183074266,1.43927556818182,28
"{3<FR<=6} => {0.4<ICA<=0.5}",0.0483592400690846,0.21875,0.221070811744387,1.43927556818182,28
"{0.4<ICA<=0.5} => {0.4<ICC<=0.5}",0.129533678756477,0.852272727272727,0.151986183074266,2.99070247933884,75
"{0.4<ICC<=0.5} => {0.4<ICA<=0.5}",0.129533678756477,0.454545454545455,0.284974093264249,2.99070247933884,75
"{0.4<ICA<=0.5} => {5<AA<=25}",0.0863557858376511,0.568181818181818,0.151986183074266,1.70454545454545,50
"{5<AA<=25} => {0.4<ICA<=0.5}",0.0863557858376511,0.259067357512953,0.333333333333333,1.70454545454545,50
"{0.4<ICA<=0.5} => {CL>0.5}",0.122625215889465,0.806818181818182,0.151986183074266,2.19318181818182,71
"{CL>0.5} => {0.4<ICA<=0.5}",0.122625215889465,0.333333333333333,0.367875647668394,2.19318181818182,71
"{0.4<ICA<=0.5} => {AL>1.5}",0.122625215889465,0.806818181818182,0.151986183074266,2.05791950340408,71
"{AL>1.5} => {0.4<ICA<=0.5}",0.122625215889465,0.312775330396476,0.392055267702936,2.05791950340408,71
"{0.4<ICA<=0.5} => {85<IR<100}",0.101899827288428,0.670454545454545,0.151986183074266,1.56529508797654,59
"{85<IR<100} => {0.4<ICA<=0.5}",0.101899827288428,0.237903225806452,0.42832469775475,1.56529508797654,59
"{0.4<ICA<=0.5} => {DISQUALIFIED}",0.0846286701208981,0.556818181818182,0.151986183074266,1.28959090909091,49
"{0.4<ICA<=0.5} => {20<PT<=40}",0.100172711571675,0.659090909090909,0.151986183074266,1.46774475524476,58
"{20<PT<=40} => {0.4<ICA<=0.5}",0.100172711571675,0.223076923076923,0.449050086355786,1.46774475524476,58
"{0.4<ICA<=0.5} => {70<TEMP<=80}",0.0414507772020725,0.272727272727273,0.151986183074266,0.58921302578019,24
"{0.4<ICA<=0.5} => {50<MEMBRANE<=125}",0.122625215889465,0.806818181818182,0.151986183074266,1.4552888700085,71
"{50<MEMBRANE<=125} => {0.4<ICA<=0.5}",0.122625215889465,0.221183800623053,0.55440414507772,1.4552888700085,71
"{0.4<ICA<=0.5} => {AA<=5}",0.0621761658031088,0.409090909090909,0.151986183074266,0.733323951590205,36
"{0.4<ICA<=0.5} => {QUALIFIED}",0.0673575129533679,0.443181818181818,0.151986183074266,0.779946117712075,39
"{0.4<ICA<=0.5} => {0<O<=15}",0.105354058721934,0.693181818181818,0.151986183074266,1.09063117588933,61
"{0.4<ICA<=0.5} => {RU FREE}",0.141623488773748,0.931818181818182,0.151986183074266,1.3000547645126,82
"{0.4<ICA<=0.5} => {1000<EW<=1100}",0.0863557858376511,0.568181818181818,0.151986183074266,0.752808404410235,50
"{0.4<ICA<=0.5} => {PRESS=1}",0.0967184801381693,0.636363636363636,0.151986183074266,0.745859403754141,56
"{O FREE} => {AL<=0.25}",0.0362694300518135,0.233333333333333,0.155440414507772,1.42210526315789,21
"{AL<=0.25} => {O FREE}",0.0362694300518135,0.221052631578947,0.164075993091537,1.42210526315789,21
"{O FREE} => {6<FR<=24}",0.0431778929188256,0.277777777777778,0.155440414507772,1.54647435897436,25
"{6<FR<=24} => {O FREE}",0.0431778929188256,0.240384615384615,0.179620034542314,1.54647435897436,25
"{O FREE} => {PURE PT}",0.103626943005181,0.666666666666667,0.155440414507772,3.41592920353982,60
"{PURE PT} => {O FREE}",0.103626943005181,0.530973451327434,0.195164075993092,3.41592920353982,60
"{O FREE} => {125<MEMBRANE<=175}",0.0414507772020725,0.266666666666667,0.155440414507772,1.11079136690647,24
"{O FREE} => {0.4<ICC<=0.5}",0.0535405872193437,0.344444444444444,0.155440414507772,1.20868686868687,31
"{O FREE} => {0<CL<=0.25}",0.0587219343696028,0.377777777777778,0.155440414507772,1.27170542635659,34
"{O FREE} => {0.25<CL<=0.5}",0.0328151986183074,0.211111111111111,0.155440414507772,0.633333333333333,19
"{O FREE} => {5<AA<=25}",0.0639032815198618,0.411111111111111,0.155440414507772,1.23333333333333,37
"{O FREE} => {CL>0.5}",0.0639032815198618,0.411111111111111,0.155440414507772,1.11752738654147,37
"{O FREE} => {AL>1.5}",0.0310880829015544,0.2,0.155440414507772,0.510132158590308,18
"{O FREE} => {DISQUALIFIED}",0.0863557858376511,0.555555555555556,0.155440414507772,1.28666666666667,50
"{DISQUALIFIED} => {O FREE}",0.0863557858376511,0.2,0.431778929188256,1.28666666666667,50
"{O FREE} => {FR>24}",0.079447322970639,0.511111111111111,0.155440414507772,1.17901726427623,46
"{O FREE} => {70<TEMP<=80}",0.0604490500863558,0.388888888888889,0.155440414507772,0.840174129353234,35
"{O FREE} => {50<MEMBRANE<=125}",0.0846286701208981,0.544444444444444,0.155440414507772,0.982035306334372,49
"{O FREE} => {AA<=5}",0.0397236614853195,0.255555555555556,0.155440414507772,0.458101135190918,23
"{O FREE} => {QUALIFIED}",0.0690846286701209,0.444444444444444,0.155440414507772,0.782168186423505,40
"{O FREE} => {RU FREE}",0.155440414507772,1,0.155440414507772,1.39518072289157,90
"{RU FREE} => {O FREE}",0.155440414507772,0.216867469879518,0.716753022452504,1.39518072289157,90
"{O FREE} => {1000<EW<=1100}",0.122625215889465,0.788888888888889,0.155440414507772,1.04523264683448,71
"{O FREE} => {PRESS=1}",0.126079447322971,0.811111111111111,0.155440414507772,0.950674763832659,73
"{0.2<ICA<=0.3} => {1<AL<=1.5}",0.0639032815198618,0.402173913043478,0.158894645941278,2.50385694249649,37
"{1<AL<=1.5} => {0.2<ICA<=0.3}",0.0639032815198618,0.397849462365591,0.160621761658031,2.50385694249649,37
"{0.2<ICA<=0.3} => {FR<=3}",0.0345423143350604,0.217391304347826,0.158894645941278,1.32494279176201,20
"{FR<=3} => {0.2<ICA<=0.3}",0.0345423143350604,0.210526315789474,0.164075993091537,1.32494279176201,20
"{0.2<ICA<=0.3} => {0.25<AL<=0.5}",0.0328151986183074,0.206521739130435,0.158894645941278,1.23274316450022,19
"{0.2<ICA<=0.3} => {40<PT<=60}",0.0397236614853195,0.25,0.158894645941278,1.4475,23
"{40<PT<=60} => {0.2<ICA<=0.3}",0.0397236614853195,0.23,0.172711571675302,1.4475,23
"{0.2<ICA<=0.3} => {6<FR<=24}",0.0362694300518135,0.228260869565217,0.158894645941278,1.27079849498328,21
"{6<FR<=24} => {0.2<ICA<=0.3}",0.0362694300518135,0.201923076923077,0.179620034542314,1.27079849498328,21
"{0.2<ICA<=0.3} => {0<ICC<=0.3}",0.0362694300518135,0.228260869565217,0.158894645941278,1.08330363506771,21
"{0.2<ICA<=0.3} => {0<RU<=25}",0.0518134715025907,0.326086956521739,0.158894645941278,1.5104347826087,30
"{0<RU<=25} => {0.2<ICA<=0.3}",0.0518134715025907,0.24,0.215889464594128,1.5104347826087,30
"{0.2<ICA<=0.3} => {3<FR<=6}",0.0569948186528497,0.358695652173913,0.158894645941278,1.62253736413043,33
"{3<FR<=6} => {0.2<ICA<=0.3}",0.0569948186528497,0.2578125,0.221070811744387,1.62253736413043,33
"{0.2<ICA<=0.3} => {50<IR<=75}",0.0621761658031088,0.391304347826087,0.158894645941278,1.58437214958954,36
"{50<IR<=75} => {0.2<ICA<=0.3}",0.0621761658031088,0.251748251748252,0.246977547495682,1.58437214958954,36
"{0.2<ICA<=0.3} => {0.4<ICC<=0.5}",0.0898100172711572,0.565217391304348,0.158894645941278,1.98339920948617,52
"{0.4<ICC<=0.5} => {0.2<ICA<=0.3}",0.0898100172711572,0.315151515151515,0.284974093264249,1.98339920948617,52
"{0.2<ICA<=0.3} => {0<CL<=0.25}",0.0587219343696028,0.369565217391304,0.158894645941278,1.2440596562184,34
"{0.2<ICA<=0.3} => {0.25<CL<=0.5}",0.0639032815198618,0.402173913043478,0.158894645941278,1.20652173913043,37
"{0.2<ICA<=0.3} => {CL>0.5}",0.0362694300518135,0.228260869565217,0.158894645941278,0.620483772198408,21
"{0.2<ICA<=0.3} => {AL>1.5}",0.0449050086355786,0.282608695652174,0.158894645941278,0.720838919747175,26
